DATE,TIME,SOC,RSOC,CURRENT_NOW,VOLTAGE_NOW,CP_VBAT,IC_V,CP_VBUS,CP-IBUS,VBUS_VOLTAGE(uV),TEMP,BOARD_TEMP,Thermal_TEMP,Thermal_point,STATUS,TYPE,FFC_VOLTAGE_MAX,FFC_CHG,Charger_Full,M_CP,S_CP,CP_CURRENT,SOH,AverageCurrent,QMAX,RM,TRUE_RM,FCC,TRUE_FCC,CYCLE,CURR_MAX,VOLT_MAX,CHARGER_MDOE
Wed Jan 19 21:40:30 CST 2022,1309,43,43,7981.000,4.160,4.160,4.160,8.602,1931,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1940,2135,4054,97,7981000,4963,2032,2037,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:31 CST 2022,1310,43,43,7974.000,4.160,4.160,4.160,8.598,1946,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1932,2117,4031,97,7974000,4963,2034,2039,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:32 CST 2022,1311,43,43,7977.000,4.160,4.160,4.160,8.606,1946,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1920,2112,4029,97,7977000,4963,2036,2042,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:40:34 CST 2022,1313,43,43,7970.000,4.160,4.160,4.160,8.602,1928,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1931,2121,4038,97,7970000,4963,2038,2044,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:35 CST 2022,1314,44,43,7963.000,4.160,4.160,4.160,8.606,1931,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1940,2121,4046,97,7963000,4963,2041,2046,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:40:36 CST 2022,1315,44,43,7952.000,4.161,4.161,4.161,8.598,1926,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1931,2121,4046,97,7952000,4963,2043,2048,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:37 CST 2022,1316,44,43,7955.000,4.161,4.161,4.161,8.606,1935,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1923,2098,4043,97,7955000,4963,2045,2050,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:40:38 CST 2022,1316,44,43,7948.000,4.161,4.161,4.161,8.602,1931,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1932,2118,4060,97,7948000,4963,2047,2053,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:38 CST 2022,1317,44,43,7944.000,4.161,4.161,4.161,8.598,1921,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1929,2100,4044,97,7944000,4963,2049,2055,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:39 CST 2022,1318,44,43,7941.000,4.161,4.161,4.161,8.598,1937,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1921,2103,4038,97,7941000,4963,2052,2057,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:40 CST 2022,1319,44,43,7941.000,4.161,4.161,4.161,8.602,1925,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1926,2114,4057,97,7941000,4963,2054,2059,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:41 CST 2022,1320,44,43,7930.000,4.161,4.161,4.161,8.602,1914,8600,36.9,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1928,2107,4029,97,7930000,4963,2056,2061,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:42 CST 2022,1321,44,43,7930.000,4.161,4.161,4.161,8.602,1918,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1917,2115,4021,97,7930000,4963,2058,2064,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:43 CST 2022,1322,44,43,7922.000,4.162,4.162,4.162,8.602,1920,8700,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1918,2112,4009,97,7922000,4963,2060,2066,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:44 CST 2022,1323,44,43,7926.000,4.162,4.162,4.162,8.606,1920,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1912,2100,4028,97,7926000,4963,2062,2068,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:45 CST 2022,1324,44,43,7922.000,4.162,4.162,4.162,8.602,1912,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1932,2112,4007,97,7922000,4963,2065,2070,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:46 CST 2022,1325,44,44,7922.000,4.162,4.162,4.162,8.606,1915,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1920,2098,4015,97,7911000,4963,2067,2072,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:47 CST 2022,1326,44,44,7911.000,4.162,4.162,4.162,8.606,1921,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1925,2106,4027,97,7915000,4963,2069,2075,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:48 CST 2022,1327,44,44,7915.000,4.162,4.162,4.162,8.606,1912,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1910,2095,4011,97,7915000,4963,2071,2077,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:49 CST 2022,1328,44,44,7915.000,4.162,4.162,4.162,8.602,1915,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1910,2104,4012,97,7904000,4963,2073,2079,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:50 CST 2022,1329,44,44,7904.000,4.162,4.162,4.162,8.602,1915,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1901,2081,4002,97,7900000,4963,2076,2081,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:51 CST 2022,1330,44,44,7900.000,4.163,4.163,4.163,8.606,1923,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1915,2079,4006,97,7893000,4963,2078,2083,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:40:52 CST 2022,1331,44,44,7893.000,4.163,4.163,4.163,8.617,1962,8600,36.9,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1956,2140,4093,97,7970000,4963,2080,2086,4796,4824,12,12.200,4.480,2.069
Wed Jan 19 21:40:53 CST 2022,1332,44,44,7970.000,4.163,4.163,4.163,8.617,1959,8700,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1957,2142,4103,97,8069000,4963,2082,2088,4796,4824,12,12.200,4.480,2.069
Wed Jan 19 21:40:54 CST 2022,1333,44,44,8069.000,4.167,4.167,4.167,8.602,1914,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1918,2090,4005,97,8003000,4963,2084,2090,4796,4824,12,12.200,4.480,2.064
Wed Jan 19 21:40:55 CST 2022,1334,44,44,8003.000,4.167,4.167,4.167,8.610,1923,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1917,2093,4015,97,7875000,4963,2087,2092,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:56 CST 2022,1335,44,44,7875.000,4.163,4.163,4.163,8.602,1906,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1942,2131,4085,97,7875000,4963,2087,2095,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:40:57 CST 2022,1336,45,44,7915.000,4.164,4.164,4.164,8.621,1940,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1954,2126,4099,97,7915000,4963,2091,2097,4796,4824,12,12.200,4.480,2.070
Wed Jan 19 21:40:58 CST 2022,1337,45,44,8043.000,4.167,4.167,4.167,8.621,1940,8700,36.9,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1943,2137,4079,97,8043000,4963,2093,2099,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:40:59 CST 2022,1338,45,44,8047.000,4.168,4.168,4.168,8.617,1954,8600,37.1,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1950,2137,4079,97,8047000,4963,2095,2101,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:00 CST 2022,1339,45,44,8047.000,4.168,4.168,4.168,8.621,1937,8600,37.1,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1954,2145,4076,97,8036000,5000,2098,2103,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:41:01 CST 2022,1340,45,44,8036.000,4.168,4.168,4.168,8.617,1937,8600,37.0,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1950,2134,4085,97,8036000,4963,2100,2106,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:02 CST 2022,1341,45,44,8036.000,4.169,4.169,4.169,8.621,1940,8600,37.0,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1945,2140,4083,97,8036000,4963,2102,2108,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:03 CST 2022,1342,45,44,8032.000,4.169,4.169,4.169,8.617,1959,8600,37.1,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1942,2126,4084,97,8032000,4963,2104,2110,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:04 CST 2022,1343,45,44,8018.000,4.169,4.169,4.169,8.617,1923,8600,37.0,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1946,2123,4073,97,8018000,4963,2106,2112,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:05 CST 2022,1344,45,44,8014.000,4.169,4.169,4.169,8.621,1940,8700,37.1,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1945,2137,4066,97,8014000,4963,2106,2115,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:06 CST 2022,1345,45,44,8010.000,4.169,4.169,4.169,8.621,1935,8600,37.0,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1942,2115,4053,97,8010000,4963,2109,2115,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:07 CST 2022,1346,45,45,8007.000,4.169,4.169,4.169,8.625,1934,8700,37.1,36.9,36.8,9,Charging,USB_PD,4.4,1,4796,1939,2120,4060,97,8007000,4963,2111,2117,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:41:08 CST 2022,1347,45,45,8003.000,4.169,4.169,4.169,8.621,1957,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1937,2123,4065,97,8003000,4963,2113,2119,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:09 CST 2022,1348,45,45,7996.000,4.170,4.170,4.170,8.621,1942,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1948,2123,4066,97,7996000,4963,2115,2121,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:10 CST 2022,1349,45,45,7992.000,4.170,4.170,4.170,8.621,1948,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1921,2117,4069,97,7992000,4963,2117,2123,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:11 CST 2022,1349,45,45,7988.000,4.170,4.170,4.170,8.617,1942,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1940,2123,4056,97,7988000,4963,2120,2126,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:12 CST 2022,1351,45,45,7981.000,4.170,4.170,4.170,8.621,1950,8600,37.0,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1928,2129,4082,97,7981000,4963,2122,2128,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:12 CST 2022,1351,45,45,7981.000,4.170,4.170,4.170,8.621,1934,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1926,2125,4066,97,7981000,4963,2124,2130,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:13 CST 2022,1352,45,45,7977.000,4.171,4.171,4.171,8.621,1939,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1937,2115,4055,97,7977000,4963,2126,2132,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:14 CST 2022,1353,45,45,7974.000,4.170,4.170,4.170,8.617,1935,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1946,2109,4032,97,7974000,4963,2128,2135,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:15 CST 2022,1354,45,45,7974.000,4.170,4.170,4.170,8.621,1925,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1931,2114,4040,97,7959000,4963,2131,2137,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:16 CST 2022,1355,45,45,7959.000,4.171,4.171,4.171,8.621,1915,8700,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1920,2117,4024,97,7963000,4963,2133,2139,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:17 CST 2022,1356,45,45,7955.000,4.171,4.171,4.171,8.621,1929,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1942,2114,4055,97,7955000,4963,2135,2141,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:18 CST 2022,1357,46,45,7941.000,4.171,4.171,4.171,8.621,1928,8600,37.1,36.8,36.9,9,Charging,USB_PD,4.4,1,4796,1928,2112,4048,97,7941000,4963,2137,2143,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:19 CST 2022,1358,46,45,7941.000,4.171,4.171,4.171,8.621,1929,8600,37.1,36.8,36.9,9,Charging,USB_PD,4.4,1,4796,1923,2106,4027,97,7948000,4963,2139,2146,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:20 CST 2022,1359,46,45,7948.000,4.171,4.171,4.171,8.621,1918,8600,37.1,36.8,36.9,9,Charging,USB_PD,4.4,1,4796,1921,2107,4046,97,7944000,4963,2142,2148,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:21 CST 2022,1360,46,45,7944.000,4.172,4.172,4.172,8.617,1923,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1923,2103,4049,97,7948000,4963,2144,2150,4796,4824,12,12.200,4.480,2.065
Wed Jan 19 21:41:22 CST 2022,1361,46,45,7948.000,4.172,4.172,4.172,8.625,1925,8700,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1915,2101,4008,97,7937000,4963,2146,2152,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:23 CST 2022,1362,46,45,7937.000,4.172,4.172,4.172,8.625,1926,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1920,2100,4023,97,7933000,4963,2148,2154,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:24 CST 2022,1363,46,45,7933.000,4.172,4.172,4.172,8.617,1901,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1926,2098,4035,97,7926000,4963,2150,2157,4796,4824,12,12.200,4.480,2.065
Wed Jan 19 21:41:25 CST 2022,1364,46,45,7926.000,4.172,4.172,4.172,8.625,1920,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1921,2106,4030,97,7919000,4963,2152,2159,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:26 CST 2022,1365,46,45,7919.000,4.172,4.172,4.172,8.625,1928,8700,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1923,2103,4027,97,7919000,4963,2155,2161,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:27 CST 2022,1366,46,45,7919.000,4.172,4.172,4.172,8.625,1912,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1926,2098,4017,97,7915000,4963,2157,2163,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:28 CST 2022,1367,46,45,7915.000,4.172,4.172,4.172,8.625,1904,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1929,2104,4021,97,7908000,4963,2159,2165,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:29 CST 2022,1368,46,46,7908.000,4.172,4.172,4.172,8.625,1915,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1920,2101,4016,97,7904000,4963,2161,2168,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:30 CST 2022,1369,46,46,7904.000,4.173,4.173,4.173,8.628,1906,8700,37.1,36.8,36.9,9,Charging,USB_PD,4.4,1,4796,1912,2095,4010,97,7900000,4963,2163,2170,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:31 CST 2022,1370,46,46,7900.000,4.173,4.173,4.173,8.625,1920,8700,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1912,2100,4007,97,7893000,4963,2166,2172,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:32 CST 2022,1371,46,46,7893.000,4.173,4.173,4.173,8.625,1915,8600,37.1,36.8,36.9,9,Charging,USB_PD,4.4,1,4796,1951,2150,4087,97,7893000,4963,2168,2174,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:33 CST 2022,1372,46,46,7941.000,4.173,4.173,4.173,8.636,1967,8600,37.1,36.8,36.9,9,Charging,USB_PD,4.4,1,4796,1945,2140,4105,97,8076000,4963,2170,2176,4796,4824,12,12.200,4.480,2.069
Wed Jan 19 21:41:34 CST 2022,1373,46,46,8076.000,4.177,4.177,4.177,8.640,1948,8700,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1914,2093,4000,97,8036000,4963,2172,2179,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:41:35 CST 2022,1374,46,46,8036.000,4.177,4.177,4.177,8.621,1912,8600,37.1,36.8,36.9,9,Charging,USB_PD,4.4,1,4796,1907,2093,4029,97,7882000,4963,2174,2181,4796,4824,12,12.200,4.480,2.063
Wed Jan 19 21:41:36 CST 2022,1375,46,46,7882.000,4.173,4.173,4.173,8.628,1921,8600,37.1,36.8,36.8,9,Charging,USB_PD,4.4,1,4796,1971,2146,4086,97,7882000,4963,2177,2183,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:37 CST 2022,1376,46,46,7882.000,4.174,4.174,4.174,8.636,1954,8700,37.1,36.8,36.9,9,Charging,USB_PD,4.4,1,4796,1954,2181,4199,97,8051000,4963,2179,2185,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:41:38 CST 2022,1377,46,46,8051.000,4.178,4.178,4.178,8.655,1996,8700,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1996,2181,4158,97,8230000,4963,2181,2188,4796,4824,12,12.200,4.480,2.071
Wed Jan 19 21:41:39 CST 2022,1378,47,46,8230.000,4.182,4.182,4.182,8.640,1942,8600,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1932,2123,4090,97,8043000,4963,2183,2190,4796,4824,12,12.200,4.480,2.065
Wed Jan 19 21:41:40 CST 2022,1379,47,46,8043.000,4.179,4.179,4.179,8.636,1940,8600,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1954,2131,4080,97,8018000,4963,2185,2192,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:41 CST 2022,1380,47,46,8018.000,4.177,4.177,4.177,8.640,1948,8600,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1951,2123,4072,97,8029000,4963,2188,2194,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:41:42 CST 2022,1381,47,46,8029.000,4.179,4.179,4.179,8.640,1937,8700,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1942,2123,4089,97,8018000,4963,2190,2197,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:43 CST 2022,1382,47,46,8018.000,4.179,4.179,4.179,8.636,1957,8700,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1932,2125,4058,97,8014000,4963,2192,2199,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:44 CST 2022,1383,47,46,8014.000,4.179,4.179,4.179,8.640,1939,8700,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1946,2126,4058,97,8007000,4963,2194,2201,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:45 CST 2022,1384,47,46,8007.000,4.179,4.179,4.179,8.643,1953,8600,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1932,2131,4053,97,8007000,4963,2196,2203,4796,4824,12,12.200,4.480,2.068
Wed Jan 19 21:41:46 CST 2022,1385,47,46,8003.000,4.179,4.179,4.179,8.632,1932,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1946,2101,4039,97,8003000,4963,2199,2205,4796,4824,12,12.200,4.480,2.065
Wed Jan 19 21:41:47 CST 2022,1386,47,46,7999.000,4.180,4.180,4.180,8.636,1920,8700,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1951,2128,4051,97,7999000,4963,2199,2208,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:48 CST 2022,1387,47,46,7996.000,4.180,4.180,4.180,8.640,1948,8600,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1920,2123,4058,97,7996000,4963,2201,2210,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:49 CST 2022,1388,47,46,7996.000,4.180,4.180,4.180,8.640,1929,8700,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1937,2114,4060,97,7996000,4963,2203,2210,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:50 CST 2022,1389,47,46,7981.000,4.180,4.180,4.180,8.643,1939,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1932,2104,4057,97,7981000,4963,2205,2212,4796,707,12,12.200,4.480,2.067
Wed Jan 19 21:41:51 CST 2022,1390,47,47,7988.000,4.180,4.180,4.180,8.643,1923,8600,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1925,2121,4044,97,7988000,4963,2208,2214,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:52 CST 2022,1391,47,47,7977.000,4.181,4.181,4.181,8.640,1929,8600,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1935,2120,4044,97,7977000,4963,2210,2216,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:41:53 CST 2022,1392,47,47,7974.000,4.180,4.180,4.180,8.643,1935,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1940,2117,4038,97,7974000,4963,2212,2219,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:54 CST 2022,1393,47,47,7966.000,4.181,4.181,4.181,8.643,1934,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1925,2115,4044,97,7966000,4963,2214,2223,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:55 CST 2022,1394,47,47,7966.000,4.181,4.181,4.181,8.643,1931,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1925,2118,4032,97,7966000,4963,2216,2223,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:56 CST 2022,1395,47,47,7966.000,4.181,4.181,4.181,8.643,1945,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1928,2109,4027,97,7966000,4963,2218,2225,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:57 CST 2022,1396,47,47,7955.000,4.181,4.181,4.181,8.643,1918,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1928,2114,4043,97,7955000,4963,2221,2228,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:58 CST 2022,1397,47,47,7952.000,4.181,4.181,4.181,8.643,1950,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1929,2114,4052,97,7952000,4963,2223,2230,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:41:59 CST 2022,1398,47,47,7952.000,4.182,4.182,4.182,8.643,1923,8600,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1932,2109,4043,97,7952000,4963,2225,2232,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:42:00 CST 2022,1399,48,47,7944.000,4.182,4.182,4.182,8.643,1921,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1931,2120,4036,97,7944000,4963,2227,2236,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:42:01 CST 2022,1400,48,47,7937.000,4.182,4.182,4.182,8.643,1935,8700,37.1,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1925,2103,4023,97,7937000,4963,2232,2239,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:42:02 CST 2022,1401,48,47,7922.000,4.182,4.182,4.182,8.643,1935,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1920,2104,4019,97,7922000,4963,2232,2241,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:42:03 CST 2022,1402,48,47,7930.000,4.182,4.182,4.182,8.640,1932,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1918,2087,4021,97,7930000,4963,2234,2241,4796,4824,12,12.200,4.480,2.065
Wed Jan 19 21:42:04 CST 2022,1403,48,47,7926.000,4.183,4.183,4.183,8.647,1931,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1929,2104,4021,97,7926000,4963,2236,2243,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:42:05 CST 2022,1404,48,47,7919.000,4.183,4.183,4.183,8.647,1925,8600,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1928,2109,4005,97,7919000,4963,2238,2245,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:42:06 CST 2022,1405,48,47,7919.000,4.183,4.183,4.183,8.647,1914,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1923,2109,4010,97,7919000,4963,2240,2247,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:42:07 CST 2022,1406,48,47,7911.000,4.183,4.183,4.183,8.640,1906,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1926,2104,4007,97,7911000,4963,2243,2250,4796,4824,12,12.200,4.480,2.065
Wed Jan 19 21:42:08 CST 2022,1407,48,47,7904.000,4.183,4.183,4.183,8.647,1914,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1935,2100,4013,97,7904000,4963,2245,2252,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:42:09 CST 2022,1408,48,47,7908.000,4.183,4.183,4.183,8.647,1925,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1928,2104,4029,97,7908000,4963,2247,2254,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:42:10 CST 2022,1409,48,47,7904.000,4.183,4.183,4.183,8.647,1921,8600,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1914,2095,4007,97,7904000,4963,2249,2256,4796,4824,12,12.200,4.480,2.067
Wed Jan 19 21:42:11 CST 2022,1410,48,47,7900.000,4.183,4.183,4.183,8.643,1901,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1918,2098,3994,97,7900000,4963,2251,2258,4796,4824,12,12.200,4.480,2.066
Wed Jan 19 21:42:12 CST 2022,1411,48,47,7897.000,4.184,4.184,4.184,8.658,1960,8700,37.2,36.9,36.9,9,Charging,USB_PD,4.4,1,4796,1968,2146,4108,97,7897000,4963,2253,2261,4796,4824,12,12.200,4.480,2.069
